Volume Fraction,Matrix Type,Fibre Type,Matrix Elastic Modulus,Matrix Poisson Ratio,Fibre Density,Fibre Elastic Modulus,Fibre Poisson Ratio,Strain Rate,Fibre Shape,Composite Yield Strain
0.2402605,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,1.0,0.019196734
0.41518378,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.1,2.0,0.0111296
0.20449746,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.03440871
0.14407338,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.2,1.0,0.038989447
0.34449828,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,0.031930912
0.20421016,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.1,1.0,0.03440871
0.4258709,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.0114020705
0.4863772,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.0093279295
0.06912101,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,1.0,0.021605685
0.1443228,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.2,1.0,0.015523734
0.47492784,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.011670301
0.49658448,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,2.0,0.008765574
0.08123032,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.3,1.0,0.01998096
0.07482928,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.041764554
0.40591416,3.0,2.0,2070.0,0.36,2540,75000,0.22,0.2,1.0,0.014718298
0.3144838,4.0,3.0,1890.0,0.4,1470,150000,0.35,0.3,1.0,0.011610587
0.109267004,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.04017581
0.25465596,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.3,1.0,0.020425789
0.26925445,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.1,2.0,0.023411995
0.07626745,1.0,1.0,2662.557781,0.38,1770,220000,0.2,0.3,1.0,0.041764554
0.47295254,1.0,2.0,2662.557781,0.38,2540,75000,0.22,0.1,2.0,0.013628417
0.27706113,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.035571307
0.46810693,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.1,1.0,0.023491235
0.4338537,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,2.0,0.010346362
0.23489694,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.2,1.0,0.012922892
0.49712723,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.2,1.0,0.00955987
0.3208939,3.0,4.0,2070.0,0.36,2530,85000,0.21,0.3,1.0,0.016514566
0.26614997,4.0,4.0,1890.0,0.4,2530,85000,0.21,0.1,2.0,0.010804674
0.09610049,1.0,3.0,2662.557781,0.38,1470,150000,0.35,0.3,1.0,0.042398717
0.1807511,2.0,3.0,2000.0,0.37,1470,150000,0.35,0.1,2.0,0.016871853
0.45855376,1.0,4.0,2662.557781,0.38,2530,85000,0.21,0.3,1.0,0.023811663
0.4687693,3.0,1.0,2070.0,0.36,1770,220000,0.2,0.1,2.0,0.0099007
0.49404094,3.0,3.0,2070.0,0.36,1470,150000,0.35,0.1,1.0,0.009016976
0.16071936,4.0,1.0,1890.0,0.4,1770,220000,0.2,0.3,1.0,0.014521029
0.36229458,2.0,1.0,2000.0,0.37,1770,220000,0.2,0.1,1.0,0.015341675
0.45889965,4.0,2.0,1890.0,0.4,2540,75000,0.22,0.3,1.0,0.009589637
